BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;I12_opp_woningen;I13_opp_utiliteit;Uitgesloten;Woning_H01_Vraag_Totaal;Woning_H02_Vraag_Ruimteverwarming;Woning_H03_Vraag_Tapwater;Woning_H04_Vraag_Ventilatie;Woning_H05_Vraag_Koude;Woning_H06_Vraag_Apparaten;Woning_H07_Vraag_perhectare;Woning_H08_Input_Totaal;Woning_H09_Input_Aardgas;Woning_H10_Input_Duurzaamgas;Woning_H11_Input_Elektriciteit;Woning_H12_Input_MTwarmte;Woning_H13_Input_LTwarmte;Woning_H14_Saldo_Omgevingswarmte;Woning_H15_CO2_uitstoot;Woning_H16_Nat_meerkost;Woning_H17_Nat_meerkost_CO2;Woning_H18_Nat_meerkost_WEQ;Woning_H19_Waarde_hernieuwbaar_gas;Woning_A01_Aansl_aardgas;Woning_A02_Aansl_eWP;Woning_A03_Aansl_MT;Woning_A04_Aansl_LT;Woning_A05_Aansl_hWP_HG;Woning_A06_Aansl_HR_HG;Woning_A10_Aansl_LT_WKO;Woning_A11_Aansl_LT_LT15_30;Woning_A12_Aansl_LT_LT15_50;Woning_A13_Aansl_LT_LT15_70;Woning_A14_Aansl_LT_LT30_30;Woning_A15_Aansl_LT_LT30_50;Woning_A16_Aansl_LT_LT30_70;Woning_A17_Aansl_LT_TEO;Woning_A18_Aansl_LT_BuurtWKO;Woning_A19_Aansl_MT_Restwarmte;Woning_A20_Aansl_MT_Geothermie;Woning_A21_Aansl_MT_WijkWKK;Woning_A22_Aansl_MT_BioWKK;Woning_A23_Aansl_H2;Woning_A30_Aansl_LabelA;Woning_A31_Aansl_LabelB;Woning_A32_Aansl_LabelC;Woning_A33_Aansl_LabelD;Woning_A34_Aansl_LabelE;Woning_A35_Aansl_LabelF;Util_H01_Vraag_Totaal;Util_H02_Vraag_Ruimteverwarming;Util_H03_Vraag_Tapwater;Util_H04_Vraag_Ventilatie;Util_H05_Vraag_Koude;Util_H06_Vraag_Apparaten;Util_H07_Vraag_perhectare;Util_H08_Input_Totaal;Util_H09_Input_Aardgas;Util_H10_Input_Duurzaamgas;Util_H11_Input_Elektriciteit;Util_H12_Input_MTwarmte;Util_H13_Input_LTwarmte;Util_H14_Saldo_Omgevingswarmte;Util_H15_CO2_uitstoot;Util_H16_Nat_meerkost;Util_H17_Nat_meerkost_CO2;Util_H18_Nat_meerkost_WEQ;Util_H19_Waarde_hernieuwbaar_gas;Util_A01_Aansl_aardgas;Util_A02_Aansl_eWP;Util_A03_Aansl_MT;Util_A04_Aansl_LT;Util_A05_Aansl_hWP_HG;Util_A06_Aansl_HR_HG;Util_A10_Aansl_LT_WKO;Util_A11_Aansl_LT_LT15_30;Util_A12_Aansl_LT_LT15_50;Util_A13_Aansl_LT_LT15_70;Util_A14_Aansl_LT_LT30_30;Util_A15_Aansl_LT_LT30_50;Util_A16_Aansl_LT_LT30_70;Util_A17_Aansl_LT_TEO;Util_A18_Aansl_LT_BuurtWKO;Util_A19_Aansl_MT_Restwarmte;Util_A20_Aansl_MT_Geothermie;Util_A21_Aansl_MT_WijkWKK;Util_A22_Aansl_MT_BioWKK;Util_A23_Aansl_H2;nr_OrgEntity
BU04020701;BU04020701;Johannes Geradtswegbuurt;WK040207;Noordoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;901;38;1053;112987;19726;False;40;25;7;0;0;8;1006;40;0;17;16;0;0;7;0;444717;175;422;0;0;0;0;0;901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;71;162;657;0;0;10;2;0;0;2;6;75;10;0;17;13;0;0;-20;0;444717;175;422;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1916
BU04020702;BU04020702;Erfgooiersbuurt;WK040207;Noordoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;767;82;812;71449;5849;False;40;23;8;0;0;9;1086;40;0;16;16;0;0;7;0;357111;197;440;0;0;0;0;0;767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;33;28;633;0;0;5;1;0;0;1;3;37;5;0;16;10;0;0;-21;0;357111;197;440;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1917
BU04020703;BU04020703;Noord;WK040207;Noordoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;3694;276;3937;302988;31571;False;33;18;7;0;0;8;1047;33;0;14;14;0;0;5;0;1484557;225;377;0;0;0;0;0;3694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;557;283;812;2042;0;0;4;1;0;0;1;3;43;4;0;14;8;0;0;-18;0;1484557;225;377;0;0;0;0;0;276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1918
BU04020704;BU04020704;AZC Crailo;WK040207;Noordoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;8;2;20;1304;1447;False;27;19;4;0;0;4;17;27;0;19;13;0;0;-6;0;21768;508;1138;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;6;0;0;59;14;0;0;10;34;11;59;0;19;46;0;0;-7;0;21768;508;1138;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1919
BU04020801;BU04020801;Hilversumse Meent;WK040208;Hilversumse Meent;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1829;86;1897;221485;8718;False;40;23;8;0;0;9;566;40;0;16;17;0;0;8;0;545923;146;288;0;0;0;0;0;1829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;191;1248;208;0;0;3;1;0;0;0;2;14;3;0;16;8;0;0;-22;0;545923;146;288;0;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1920
BU04020901;BU04020901;Landelijk Gebied 91;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;12;23;99;1633;11289;False;7;5;1;0;0;1;1;7;0;19;8;0;0;-20;0;61390;298;621;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;8;0;0;71;20;1;0;16;33;3;71;0;19;45;0;0;7;0;61390;298;621;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1921
BU04020902;BU04020902;Landelijk Gebied 92;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;0;5;16;0;2025;False;0;0;0;0;0;0;0;0;0;19;6;0;0;-25;0;8477;361;544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;25;1;0;15;40;6;80;0;19;50;0;0;11;0;8477;361;544;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1922
BU04020903;BU04020903;Landelijk Gebied 93;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;96;44;651;10749;72025;False;5;3;1;0;0;1;4;5;0;25;6;0;0;-26;0;348581;131;536;0;0;0;0;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;2;16;0;0;64;25;3;0;7;29;30;64;0;25;36;0;0;4;0;348581;131;536;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1923
BU04020904;BU04020904;Landelijk Gebied 94;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;37;13;86;6489;6332;False;27;19;4;0;0;4;14;27;0;18;13;0;0;-3;0;61159;233;714;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;27;0;0;52;11;0;0;9;32;7;52;0;18;43;0;0;-8;0;61159;233;714;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1924
BU04020905;BU04020905;Landelijk Gebied 95;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;135;88;583;19003;58165;False;11;7;2;0;0;2;7;11;0;22;9;0;0;-20;0;438573;273;753;0;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;49;6;62;0;0;55;20;2;0;14;19;17;55;0;22;31;0;0;3;0;438573;273;753;0;0;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1925
