BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;Uitgesloten;H01_warmtetotaal;H02_Vraag_aardgas;H03_Vraag_groengas;H04_Vraag_elekwarmte;H05_Vraag_MTwarmte;H06_Vraag_LTwarmte;H07_Warmte_hectare;H08_Vraag_koude;H09_Vraag_elektotaal;H10_CO2_reductie;H11_Nat_abskosten;H12_Nat_meerkosten;H13_Nat_meerkost_CO2;H16_Nat_meerkost_WEQ;nrAansl_gas;nrAansl_mWKK;nrAansl_eWP;nrAansl_HWP;nrAansl_EWV;nrAansl_RestWarmte;nrAansl_GeoThermie;nrAansl_WijkWKK;nrAansl_BioWKK;nrAansl_WKO;nrAansl_Lt15_30;nrAansl_Lt15_50;nrAansl_Lt15_70;nrAansl_Lt30_30;nrAansl_Lt30_50;nrAansl_Lt30_70;nrAansl_TEO;nr_OrgEntity
BU01640800;BU01640800;Roershoek;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;995;25;1094;False;26;0;23;3;0;0;340;2;16;2797;2185956;803285;287;734;0;0;0;1020;0;0;0;0;0;0;0;0;0;0;0;0;0;1114
BU01640801;BU01640801;Vossenbelt-Zuid;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;932;17;978;False;24;0;21;3;0;0;685;2;14;2139;1573417;561740;263;575;0;0;0;949;0;0;0;0;0;0;0;0;0;0;0;0;0;1115
BU01640802;BU01640802;Vossenbelt-Noord;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;845;29;931;False;29;0;22;3;4;0;517;2;17;2266;1674476;535268;236;575;0;0;0;874;0;0;0;0;0;0;0;0;0;0;0;0;0;1116
BU01640803;BU01640803;Het Broek;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;923;5;974;False;26;0;23;3;0;0;277;2;15;2304;1714232;570676;248;586;0;0;0;928;0;0;0;0;0;0;0;0;0;0;0;0;0;1117
BU01640804;BU01640804;Kristenbos;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;6;3;7;False;33;0;29;4;0;0;4;4;18;24;60410;16997;696;2721;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;1118
BU01640805;BU01640805;Dalmeden;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;208;1;209;False;32;0;28;4;0;0;57;2;15;610;357389;117838;193;566;0;0;0;209;0;0;0;0;0;0;0;0;0;0;0;0;0;1119
BU01640900;BU01640900;Beckum kern;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;210;15;306;False;28;0;24;4;0;0;277;2;21;1148;833769;287736;251;941;0;0;0;225;0;0;0;0;0;0;0;0;0;0;0;0;0;1120
BU01640901;BU01640901;Verspreide huizen Slangenbeek;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;18;2;19;False;40;0;34;6;0;0;6;3;17;73;84420;28111;387;1551;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;1121
BU01640902;BU01640902;Stadspark Weusthag-Noord;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;14;8;35;False;31;0;26;5;0;0;13;5;39;111;145683;32020;288;916;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;1122
BU01640903;BU01640903;Stadspark Weusthag-Zuid;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;43;15;216;False;19;0;16;3;0;0;41;2;31;663;670029;255393;385;1188;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;1123
BU01640904;BU01640904;Verspreide huizen Driene;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;99;7;105;False;36;0;31;5;0;0;14;3;16;441;587535;199202;452;1900;0;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;1124
BU01640905;BU01640905;Verspreide huizen Twekkelo;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;36;61;118;False;25;0;21;4;0;0;18;6;20;542;407841;120399;222;1020;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;1125
BU01640906;BU01640906;Verspreide huizen Oele;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;94;15;100;False;37;0;32;5;0;0;4;3;18;413;716746;203772;493;2058;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;1126
BU01640907;BU01640907;Verspreide huizen Woolde;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;23;2;24;False;38;0;33;5;0;0;3;3;16;92;202897;57126;619;2479;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;1127
BU01640909;BU01640909;Verspreide huizen Beckum;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;152;20;163;False;36;0;31;5;0;0;6;3;18;621;955273;279378;450;1721;0;0;0;172;0;0;0;0;0;0;0;0;0;0;0;0;0;1128
