BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;I12_opp_woningen;I13_opp_utiliteit;Uitgesloten;Woning_H01_Vraag_Totaal;Woning_H02_Vraag_Ruimteverwarming;Woning_H03_Vraag_Tapwater;Woning_H04_Vraag_Ventilatie;Woning_H05_Vraag_Koude;Woning_H06_Vraag_Apparaten;Woning_H07_Vraag_perhectare;Woning_H08_Input_Totaal;Woning_H09_Input_Aardgas;Woning_H10_Input_Duurzaamgas;Woning_H11_Input_Elektriciteit;Woning_H12_Input_MTwarmte;Woning_H13_Input_LTwarmte;Woning_H14_Saldo_Omgevingswarmte;Woning_H15_CO2_uitstoot;Woning_H16_Nat_meerkost;Woning_H17_Nat_meerkost_CO2;Woning_H18_Nat_meerkost_WEQ;Woning_H19_Waarde_hernieuwbaar_gas;Woning_A01_Aansl_aardgas;Woning_A02_Aansl_eWP;Woning_A03_Aansl_MT;Woning_A04_Aansl_LT;Woning_A05_Aansl_hWP_HG;Woning_A06_Aansl_HR_HG;Woning_A10_Aansl_LT_WKO;Woning_A11_Aansl_LT_LT15_30;Woning_A12_Aansl_LT_LT15_50;Woning_A13_Aansl_LT_LT15_70;Woning_A14_Aansl_LT_LT30_30;Woning_A15_Aansl_LT_LT30_50;Woning_A16_Aansl_LT_LT30_70;Woning_A17_Aansl_LT_TEO;Woning_A18_Aansl_LT_BuurtWKO;Woning_A19_Aansl_MT_Restwarmte;Woning_A20_Aansl_MT_Geothermie;Woning_A21_Aansl_MT_WijkWKK;Woning_A22_Aansl_MT_BioWKK;Woning_A23_Aansl_H2;Woning_A30_Aansl_LabelA;Woning_A31_Aansl_LabelB;Woning_A32_Aansl_LabelC;Woning_A33_Aansl_LabelD;Woning_A34_Aansl_LabelE;Woning_A35_Aansl_LabelF;Util_H01_Vraag_Totaal;Util_H02_Vraag_Ruimteverwarming;Util_H03_Vraag_Tapwater;Util_H04_Vraag_Ventilatie;Util_H05_Vraag_Koude;Util_H06_Vraag_Apparaten;Util_H07_Vraag_perhectare;Util_H08_Input_Totaal;Util_H09_Input_Aardgas;Util_H10_Input_Duurzaamgas;Util_H11_Input_Elektriciteit;Util_H12_Input_MTwarmte;Util_H13_Input_LTwarmte;Util_H14_Saldo_Omgevingswarmte;Util_H15_CO2_uitstoot;Util_H16_Nat_meerkost;Util_H17_Nat_meerkost_CO2;Util_H18_Nat_meerkost_WEQ;Util_H19_Waarde_hernieuwbaar_gas;Util_A01_Aansl_aardgas;Util_A02_Aansl_eWP;Util_A03_Aansl_MT;Util_A04_Aansl_LT;Util_A05_Aansl_hWP_HG;Util_A06_Aansl_HR_HG;Util_A10_Aansl_LT_WKO;Util_A11_Aansl_LT_LT15_30;Util_A12_Aansl_LT_LT15_50;Util_A13_Aansl_LT_LT15_70;Util_A14_Aansl_LT_LT30_30;Util_A15_Aansl_LT_LT30_50;Util_A16_Aansl_LT_LT30_70;Util_A17_Aansl_LT_TEO;Util_A18_Aansl_LT_BuurtWKO;Util_A19_Aansl_MT_Restwarmte;Util_A20_Aansl_MT_Geothermie;Util_A21_Aansl_MT_WijkWKK;Util_A22_Aansl_MT_BioWKK;Util_A23_Aansl_H2;nr_OrgEntity
BU19420305;BU19420305;Meijerkamp;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;213;20;239;32701;3356;False;48;31;8;0;0;9;402;48;0;13;12;47;0;-24;0;257804;382;1080;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;2;5;60;146;0;0;9;3;0;0;3;2;39;9;0;13;6;47;0;-57;0;257804;382;1080;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;2618
BU19420306;BU19420306;Fransekamp;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;108;24;351;18553;31534;False;16;10;3;0;0;3;26;16;0;8;5;28;0;-25;0;527894;930;1506;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;59;2;6;41;0;0;68;13;0;0;6;49;26;68;0;8;53;28;0;-21;0;527894;930;1506;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;2619
BU19420400;BU19420400;Vesting Muiden;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;645;74;757;70079;14462;False;37;22;7;0;0;8;727;37;0;9;11;35;0;-18;0;569509;325;753;0;0;0;645;0;0;0;0;0;0;0;0;0;0;0;0;0;645;0;0;0;13;34;148;450;0;0;12;3;0;0;3;6;78;12;0;9;9;35;0;-41;0;569509;325;753;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;2620
BU19420401;BU19420401;Krijgsman;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;595;45;628;72151;4245;False;40;23;8;0;0;9;163;40;0;9;12;35;0;-16;0;591321;459;942;0;0;0;595;0;0;0;0;0;0;0;0;0;0;0;0;0;595;0;0;0;141;74;222;158;0;0;4;1;0;0;1;2;5;4;0;9;5;35;0;-44;0;591321;459;942;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;2621
BU19420402;BU19420402;Muiderberg;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;774;228;861;98994;11217;False;43;27;7;0;0;9;199;43;0;11;12;40;0;-19;0;1106124;537;1286;0;0;0;774;0;0;0;0;0;0;0;0;0;0;0;0;0;774;0;0;0;81;25;181;487;0;0;8;2;0;0;2;4;14;8;0;11;7;40;0;-49;0;1106124;537;1286;0;0;0;228;0;0;0;0;0;0;0;0;0;0;0;0;0;228;0;0;0;2622
BU19420403;BU19420403;Mariahoeve Muiden;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;324;28;341;41731;2176;False;43;26;8;0;0;9;632;43;0;10;12;38;0;-18;0;226630;309;665;0;0;0;324;0;0;0;0;0;0;0;0;0;0;0;0;0;324;0;0;0;2;17;207;98;0;0;5;1;0;0;1;3;25;5;0;10;5;38;0;-49;0;226630;309;665;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;2623
BU19420404;BU19420404;Buitendijken Muiderberg;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;527;34;538;61676;1424;False;39;22;8;0;0;10;863;39;0;9;12;33;0;-14;0;395092;394;734;0;0;0;527;0;0;0;0;0;0;0;0;0;0;0;0;0;527;0;0;0;13;136;365;13;0;0;1;0;0;0;0;1;7;1;0;9;3;33;0;-43;0;395092;394;734;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;2624
BU19420408;BU19420408;Pampusweg;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;4;31;158;739;20014;False;2;1;0;0;0;0;1;2;0;6;1;21;0;-26;0;333633;1921;2112;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;3;0;0;95;17;1;0;8;70;14;95;0;6;74;21;0;-5;0;333633;1921;2112;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;2625
BU19420409;BU19420409;IJmeer;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1;0;1;123;0;False;59;40;10;0;0;9;6;59;0;15;13;55;0;-23;0;17320;5723;17320;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;15;3;55;0;-73;0;17320;5723;17320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2626
BU19420410;BU19420410;Noordpolder;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;74;17;139;11238;8354;False;31;21;5;0;0;5;5;31;0;11;8;41;0;-28;0;605993;1649;4383;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;6;3;10;55;0;0;45;10;1;0;7;27;2;45;0;11;31;41;0;-38;0;605993;1649;4383;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;2627
