BU_CODE;WK_CODE;Gemeente;RES;Provincie;WarmteAllocatieOptie;Aantal_WoningEQ;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;Vraag_Warmte_perhectare;CO2_reductie;Nat_abskosten;Nat_meerkosten;Nat_meerkost_CO2;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten;Aansl_aardgas;Aansl_eWP;Aansl_MT;Aansl_LT;Aansl_hWPgroengas;Aansl_HRgroengas;nr_OrgEntity
BU04060919;WK040609;Huizen;Noord-Holland Zuid;Noord-Holland;;1437.36923;1409;28.3692308;0;0;0;7;2;18;7;238;2943;2504886;937719;319;0;0;2160190.94;0;1469;0;0;0;0;5368
BU04061020;WK040610;Huizen;Noord-Holland Zuid;Noord-Holland;;778.253846;750;28.2538462;0;0;0;7;1;18;7;203;1601;1338793;490162;306;0;0;1153160;0;778;0;0;0;0;5369
BU04061021;WK040610;Huizen;Noord-Holland Zuid;Noord-Holland;;222.569231;221;1.56923077;0;0;0;8;2;20;8;179;518;426349;149632;289;0;0;372377.724;0;233;0;0;0;0;5370
BU04061123;WK040611;Huizen;Noord-Holland Zuid;Noord-Holland;;1492.73077;1478;14.7307692;0;0;0;8;1;19;8;224;3211;2664565;980018;305;0;0;2314202.99;0;1513;0;0;0;0;5371
BU04061124;WK040611;Huizen;Noord-Holland Zuid;Noord-Holland;;911.446154;821;90.4461538;0;0;0;7;1;20;7;412;1687;1477651;557321;330;0;0;1225708.67;0;879;0;0;0;0;5372
BU04061125;WK040611;Huizen;Noord-Holland Zuid;Noord-Holland;;622.346154;593;29.3461538;0;0;0;7;1;18;7;148;1201;1048006;378591;315;0;0;902066.877;0;601;0;0;0;0;5373
BU04061226;WK040612;Huizen;Noord-Holland Zuid;Noord-Holland;;822.530769;801;21.5307692;0;0;0;8;2;20;8;177;1734;1263353;267487;154;0;0;1080275.3;0;811;0;0;0;0;5374
BU04061231;WK040612;Huizen;Noord-Holland Zuid;Noord-Holland;;120;120;0;0;0;0;9;2;21;9;187;294;194636;39759;135;0;0;168485.194;0;120;0;0;0;0;5375
BU04170320;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;1735.95385;995;740.953846;0;0;0;8;3;37;8;191;5821;4533639;1010240;174;0;0;3931236.99;0;1369;0;0;0;0;5390
BU04170321;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;174.6;5;169.6;0;0;0;8;1;65;8;2;1034;572231;1874;2;0;0;472933.496;0;11;0;0;0;0;5391
BU04170322;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;683.8;569;114.8;0;0;0;9;2;27;9;124;1758;1472384;429881;245;0;0;1279586.6;0;621;0;0;0;0;5392
BU04170323;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;545.192308;512;33.1923077;0;0;0;12;2;25;12;66;1881;1504321;515222;274;0;0;1388997.94;0;553;0;0;0;0;5393
BU04170324;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;183.223077;164;19.2230769;0;0;0;8;2;22;8;169;373;273905;61328;165;0;0;228629.761;0;169;0;0;0;0;5394
BU04170325;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;161.346154;154;7.34615385;0;0;0;14;3;27;14;28;659;534047;130564;198;0;0;512184.925;0;157;0;0;0;0;5395
BU04170326;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;164.961538;109;55.9615385;0;0;0;11;2;26;11;37;627;487256;98957;158;0;0;463348.443;0;116;0;0;0;0;5396
