BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;I12_opp_woningen;I13_opp_utiliteit;Uitgesloten;Woning_H01_Vraag_Totaal;Woning_H02_Vraag_Ruimteverwarming;Woning_H03_Vraag_Tapwater;Woning_H04_Vraag_Ventilatie;Woning_H05_Vraag_Koude;Woning_H06_Vraag_Apparaten;Woning_H07_Vraag_perhectare;Woning_H08_Input_Totaal;Woning_H09_Input_Aardgas;Woning_H10_Input_Duurzaamgas;Woning_H11_Input_Elektriciteit;Woning_H12_Input_MTwarmte;Woning_H13_Input_LTwarmte;Woning_H14_Saldo_Omgevingswarmte;Woning_H19_Waarde_hernieuwbaar_gas;Woning_H21_CapaciteitsvraagE;Woning_A01_Aansl_aardgas;Woning_A02_Aansl_eWP;Woning_A03_Aansl_MT;Woning_A04_Aansl_LT;Woning_A05_Aansl_hWP_HG;Woning_A06_Aansl_HR_HG;Woning_A10_Aansl_LT_WKO;Woning_A11_Aansl_LT_LT15_30;Woning_A12_Aansl_LT_LT15_50;Woning_A13_Aansl_LT_LT15_70;Woning_A14_Aansl_LT_LT30_30;Woning_A15_Aansl_LT_LT30_50;Woning_A16_Aansl_LT_LT30_70;Woning_A17_Aansl_LT_TEO;Woning_A18_Aansl_LT_BuurtWKO;Woning_A19_Aansl_MT_Restwarmte;Woning_A20_Aansl_MT_Geothermie;Woning_A21_Aansl_MT_WijkWKK;Woning_A22_Aansl_MT_BioWKK;Woning_A23_Aansl_H2;Woning_A30_Aansl_LabelA;Woning_A31_Aansl_LabelB;Woning_A32_Aansl_LabelC;Woning_A33_Aansl_LabelD;Woning_A34_Aansl_LabelE;Woning_A35_Aansl_LabelF;Util_H01_Vraag_Totaal;Util_H02_Vraag_Ruimteverwarming;Util_H03_Vraag_Tapwater;Util_H04_Vraag_Ventilatie;Util_H05_Vraag_Koude;Util_H06_Vraag_Apparaten;Util_H07_Vraag_perhectare;Util_H08_Input_Totaal;Util_H09_Input_Aardgas;Util_H10_Input_Duurzaamgas;Util_H11_Input_Elektriciteit;Util_H12_Input_MTwarmte;Util_H13_Input_LTwarmte;Util_H14_Saldo_Omgevingswarmte;Util_H19_Waarde_hernieuwbaar_gas;Util_H21_CapaciteitsvraagE;Util_A01_Aansl_aardgas;Util_A02_Aansl_eWP;Util_A03_Aansl_MT;Util_A04_Aansl_LT;Util_A05_Aansl_hWP_HG;Util_A06_Aansl_HR_HG;Util_A10_Aansl_LT_WKO;Util_A11_Aansl_LT_LT15_30;Util_A12_Aansl_LT_LT15_50;Util_A13_Aansl_LT_LT15_70;Util_A14_Aansl_LT_LT30_30;Util_A15_Aansl_LT_LT30_50;Util_A16_Aansl_LT_LT30_70;Util_A17_Aansl_LT_TEO;Util_A18_Aansl_LT_BuurtWKO;Util_A19_Aansl_MT_Restwarmte;Util_A20_Aansl_MT_Geothermie;Util_A21_Aansl_MT_WijkWKK;Util_A22_Aansl_MT_BioWKK;Util_A23_Aansl_H2;Util_A30_Aansl_LabelA;Util_A31_Aansl_LabelB;Util_A32_Aansl_LabelC;Util_A33_Aansl_LabelD;Util_A34_Aansl_LabelE;Util_A35_Aansl_LabelF;H15_CO2_uitstoot;H16_Nat_meerkost;H17_Nat_meerkost_CO2;H18_Nat_meerkost_WEQ;nr_OrgEntity
BU01640504;BU01640504;Veldwijk-Noord;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;551;40;628;44232;9952;False;19327;10408;3950;21;0;4948;527;19327;15494;0;5146;0;0;-1313;0;827;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;37;222;152;0;0;4367;1418;70;0;371;2508;55;4367;1460;0;2646;0;0;261;0;284;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;956;-41906;-594;-41906;251
BU01640505;BU01640505;Veldwijk-Zuid;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;476;34;586;48487;14187;False;20236;11882;3842;66;0;4446;224;20236;16761;0;4697;0;0;-1223;0;714;476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;106;47;236;0;0;9379;2703;144;0;1733;4799;41;9379;2800;0;5358;0;0;1221;0;404;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;1113;70263;303;70263;252
BU01640506;BU01640506;Boeldershoek;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;7;4;13;1099;682;False;466;336;64;0;0;67;4;466;411;0;71;0;0;-16;0;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;523;128;3;0;82;310;1;523;127;0;336;0;0;59;0;19;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;31;3026;147;3026;253
BU01640600;BU01640600;Bedrijventerrein Twentekanaal-Zuid I;WK016406;Wijk 06 Wilderinkshoek;GM0164;Hengelo;Twente;Overijssel;26;124;1131;4361;143588;False;1774;1271;255;3;0;245;7;1774;1576;0;263;0;0;-65;0;39;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;7;0;0;52884;17369;614;0;5198;29703;84;52884;17554;0;31577;0;0;3753;0;4092;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;0;0;0;0;1116;153595;578;153595;254
BU01640601;BU01640601;Tuindorp t Lansink;WK016406;Wijk 06 Wilderinkshoek;GM0164;Hengelo;Twente;Overijssel;957;159;2303;105523;174864;False;45729;28039;8253;108;0;9328;605;45729;38424;0;9850;0;0;-2544;0;1436;957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;106;32;706;0;0;77549;26288;1208;0;10234;39820;458;77549;26955;0;43377;0;0;7218;0;4984;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;0;0;0;0;3755;457569;332;457569;255
BU01640602;BU01640602;Tuindorp-Zuid;WK016406;Wijk 06 Wilderinkshoek;GM0164;Hengelo;Twente;Overijssel;1499;209;1701;155124;26229;False;67640;41516;11913;41;0;14170;956;67640;56465;0;14810;0;0;-3635;0;2249;1499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;107;54;1253;0;0;17011;3802;200;0;2400;10608;72;17011;3934;0;11397;0;0;1679;0;748;209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;0;0;0;0;3411;285189;321;285189;256
BU01640603;BU01640603;Bedrijventerrein Twentekanaal-Noord I;WK016406;Wijk 06 Wilderinkshoek;GM0164;Hengelo;Twente;Overijssel;11;48;172;1757;20875;False;662;458;96;0;0;108;15;662;574;0;114;0;0;-26;0;17;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;9108;2903;89;0;1159;4958;82;9108;2915;0;5356;0;0;837;0;595;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;205;29616;211;29616;257
BU01640604;BU01640604;Nijverheid;WK016406;Wijk 06 Wilderinkshoek;GM0164;Hengelo;Twente;Overijssel;2266;254;2421;235246;20111;False;102969;63110;18165;55;0;21639;638;102969;85912;0;22618;0;0;-5562;0;3399;2266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;79;341;1473;0;0;10803;2486;131;0;1344;6842;21;10803;2573;0;7293;0;0;938;0;573;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;0;0;0;0;4982;176624;235;176624;258
BU01640605;BU01640605;Vikkerhoek;WK016406;Wijk 06 Wilderinkshoek;GM0164;Hengelo;Twente;Overijssel;338;68;372;47851;4386;False;17525;11379;2804;10;0;3332;272;17525;14835;0;3512;0;0;-823;0;507;338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;9;31;275;0;0;2721;670;45;0;531;1474;14;2721;707;0;1643;0;0;370;0;125;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;877;43898;312;43898;259
BU01640606;BU01640606;Bedrijventerrein Zeggershoek;WK016406;Wijk 06 Wilderinkshoek;GM0164;Hengelo;Twente;Overijssel;3;20;123;526;15506;False;183;128;26;0;0;29;2;183;159;0;31;0;0;-7;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7133;2358;68;0;778;3930;33;7133;2362;0;4200;0;0;572;0;442;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;148;-29085;-64089;-29085;260
BU01640700;BU01640700;Bedrijventerrein Westermaat-Zuidwest;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;53;183;1264;9039;157402;False;3285;2285;506;0;0;494;23;3285;2900;0;523;0;0;-138;0;80;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;14;0;0;98079;26127;626;0;9827;61499;217;98079;25991;0;64856;0;0;7232;0;4486;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;0;0;0;0;1698;-274584;-3001;-274584;261
BU01640701;BU01640701;Woolde;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;800;157;1703;91814;117327;False;36916;22852;6533;38;0;7492;272;36916;31047;0;7866;0;0;-1997;0;1200;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;99;104;437;0;0;64549;28543;3533;0;5739;26734;297;64549;32353;0;29014;0;0;3183;0;3344;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;0;0;0;0;3609;406229;703;406229;262
BU01640702;BU01640702;Woolder Es;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;1123;176;1283;143048;20713;False;52801;32907;9056;84;0;10754;581;52801;44220;0;11352;0;0;-2770;0;1685;1123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;219;124;667;0;0;9402;2665;129;0;1311;5297;39;9402;2742;0;5743;0;0;918;0;590;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176;0;0;0;0;2651;73239;174;73239;263
BU01640703;BU01640703;Weidedorp;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;1595;228;1836;174025;31238;False;62638;36830;11540;18;0;14251;1049;62638;49297;0;15450;3485;0;-5593;0;2393;1499;0;96;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;161;181;71;778;0;0;14891;4397;263;0;1679;8550;101;14891;5261;0;10062;3485;0;-3917;0;890;214;0;14;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;228;0;0;0;0;3162;116025;181;116025;264
BU01640704;BU01640704;Bedrijvenpark Westermaat-Zuidoost;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;0;152;943;0;122504;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95905;32938;1414;0;16912;44642;833;95905;33635;0;50088;0;0;12183;0;3491;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;0;0;0;0;2013;-2025265;46654;-2025265;265
BU01640705;BU01640705;Bedrijventerrein Westermaat-Noordoost;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;0;173;374;0;48597;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35770;11246;270;0;5461;18792;134;35770;11189;0;20579;0;0;4002;0;1385;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;0;0;0;0;669;-830981;63687;-830981;266
BU01640706;BU01640706;Bedrijventerrein Westermaat-Noordwest;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;2;16;599;350;77602;False;144;106;18;0;0;19;3;144;128;0;20;0;0;-4;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;58667;10952;329;0;4148;43238;233;58667;10987;0;44670;0;0;3010;0;2212;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;656;-1781851;389025;-1781851;267
BU01640800;BU01640800;Roershoek;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;995;25;1094;138479;12860;False;49224;31305;8328;23;0;9568;473;49224;41667;0;10081;0;0;-2524;0;1493;995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;112;67;447;0;0;7493;2719;134;0;1061;3579;34;7493;2800;0;3932;0;0;761;0;367;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;2507;-108943;-786;-108943;268
BU01640801;BU01640801;Vossenbelt-Zuid;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;934;17;980;124143;5901;False;39771;23458;7319;2;0;8993;898;39771;32720;0;9440;0;0;-2389;0;1401;934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;202;21;253;0;0;3457;1514;90;0;429;1423;47;3457;1581;0;1572;0;0;304;0;168;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;1932;-123586;-1532;-123586;269
BU01640802;BU01640802;Vossenbelt-Noord;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;845;29;931;123421;11094;False;38853;23959;6896;0;0;7999;591;38853;30350;0;8866;3690;0;-4052;0;1268;761;0;85;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;39;145;23;13;0;0;7802;2651;163;0;1225;3762;54;7802;3495;0;5033;3690;0;-4416;0;316;26;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;29;0;0;0;0;1998;-108725;-2062;-108725;270
BU01640803;BU01640803;Het Broek;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;942;5;984;148465;5416;False;43266;26539;7790;0;0;8937;376;43266;36338;0;9430;0;0;-2501;0;1413;942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;53;1;94;0;0;2985;1225;85;0;611;1064;14;2985;1296;0;1261;0;0;427;0;154;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;2121;-124914;-1954;-124914;271
BU01640804;BU01640804;Kristenbos;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;6;3;7;1073;32;False;399;283;57;0;0;58;7;399;352;0;62;0;0;-15;0;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;20;2;0;0;4;15;0;20;2;0;16;0;0;3;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;20;2190;870;2190;272
BU01640805;BU01640805;Dalmeden;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;231;1;232;42385;4;False;11734;7290;2266;2;0;2175;82;11734;10158;0;2313;0;0;-737;0;347;231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;1;2;5;0;0;3;0;0;0;0;2;0;3;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;571;-26541;-1491;-26541;273
BU01640900;BU01640900;Beckum kern;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;210;15;306;31739;12432;False;11722;7852;1862;6;0;2002;314;11722;10136;0;2116;0;0;-530;0;315;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;8;15;94;0;0;7948;2417;266;0;2283;2982;87;7948;2694;0;3701;0;0;1554;0;354;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;738;44001;175;44001;274
BU01640901;BU01640901;Verspreide huizen Slangenbeek;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;17;2;18;3058;16;False;1183;859;163;0;0;161;8;1183;1052;0;171;0;0;-40;0;26;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;10;1;0;0;2;7;0;10;1;0;8;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;59;-139;-40;-139;275
BU01640902;BU01640902;Stadspark Weusthag-Noord;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;14;8;35;2651;2726;False;941;676;132;0;0;133;10;941;833;0;141;0;0;-34;0;21;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2276;863;38;0;440;935;11;2276;882;0;1075;0;0;318;0;78;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;100;-5829;-2443;-5829;276
BU01640903;BU01640903;Stadspark Weusthag-Zuid;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;43;15;216;7239;22368;False;2847;2043;388;0;0;415;24;2847;2504;0;439;0;0;-96;0;65;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;30;0;0;11229;3989;213;0;1799;5228;42;11229;4132;0;5830;0;0;1268;0;637;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;386;14602;85;14602;277
BU01640904;BU01640904;Verspreide huizen Driene;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;98;7;104;16701;758;False;6638;4802;895;0;0;941;22;6638;5861;0;995;0;0;-218;0;147;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;81;0;0;492;178;24;0;179;110;1;492;205;0;166;0;0;121;0;22;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;342;29854;554;29854;278
BU01640905;BU01640905;Verspreide huizen Twekkelo;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;33;82;126;5760;12058;False;2198;1573;304;2;0;319;11;2198;1935;0;340;0;0;-77;0;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;21;0;0;6291;2372;312;0;2082;1526;16;6291;2713;0;2178;0;0;1400;0;344;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;276;32989;178;32989;279
BU01640906;BU01640906;Verspreide huizen Oele;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;95;15;101;17255;654;False;6588;4828;851;3;0;906;6;6588;5824;0;964;0;0;-200;0;143;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;63;0;0;401;80;12;0;120;189;0;401;94;0;226;0;0;80;0;19;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;333;17453;404;17453;280
BU01640907;BU01640907;Verspreide huizen Woolde;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;23;3;33;4176;1210;False;1556;1118;215;1;0;220;5;1556;1375;0;235;0;0;-54;0;35;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;14;0;0;790;407;46;0;54;282;2;790;456;0;305;0;0;29;0;34;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;103;2414;291;2414;281
BU01640909;BU01640909;Verspreide huizen Beckum;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;153;20;164;27352;1341;False;10328;7487;1394;3;0;1444;9;10328;9135;0;1534;0;0;-341;0;230;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;6;92;0;0;916;234;20;0;210;452;0;916;253;0;516;0;0;147;0;38;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;529;17744;420;17744;282
