BU_CODE;WK_CODE;Gemeente;RES;Provincie;WarmteAllocatieOptie;Aantal_WoningEQ;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;Vraag_Warmte_perhectare;CO2_reductie;Nat_abskosten;Nat_meerkosten;Nat_meerkost_CO2;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten;Aansl_aardgas;Aansl_eWP;Aansl_MT;Aansl_LT;Aansl_hWPgroengas;Aansl_HRgroengas;nr_OrgEntity
BU04060206;WK040602;Huizen;Noord-Holland Zuid;Noord-Holland;;360.592308;149;211.592308;0;39;0;0;2;15;59;144;1779;1846004;820545;461;0;0;1474590.6;0;0;165;0;0;0;5351
BU04060307;WK040603;Huizen;Noord-Holland Zuid;Noord-Holland;;34.8923077;32;2.89230769;0;49;0;0;3;4;67;35;139;225446;111676;805;0;0;181620.094;0;0;35;0;0;0;5352
BU04060308;WK040603;Huizen;Noord-Holland Zuid;Noord-Holland;;66.8307692;63;3.83076923;0;51;0;0;3;4;69;64;275;415846;223371;811;0;0;318105.406;0;0;69;0;0;0;5353
BU04060327;WK040603;Huizen;Noord-Holland Zuid;Noord-Holland;;8.36153846;7;1.36153846;0;46;0;0;5;11;61;6;29;72821;20288;692;0;0;57077.8765;0;0;9;0;0;0;5354
BU04060328;WK040603;Huizen;Noord-Holland Zuid;Noord-Holland;;1.27692308;1;0.276923077;0;47;0;0;5;16;62;1;4;22015;14525;3374;0;0;7884.87207;0;0;2;0;0;0;5355
BU04060329;WK040603;Huizen;Noord-Holland Zuid;Noord-Holland;;35.4307692;4;31.4307692;0;13;0;0;1;19;23;24;78;114053;46296;590;0;0;87791.9654;0;0;7;0;0;0;5356
BU04060330;WK040603;Huizen;Noord-Holland Zuid;Noord-Holland;;42.9153846;42;0.915384615;0;44;0;0;3;3;60;300;154;213932;109100;707;0;0;171509.965;0;0;44;0;0;0;5357
BU04060409;WK040604;Huizen;Noord-Holland Zuid;Noord-Holland;;246.461538;244;2.46153846;0;45;0;0;2;3;61;803;913;1065274;611671;670;0;0;836950.632;0;0;247;0;0;0;5358
BU04060410;WK040604;Huizen;Noord-Holland Zuid;Noord-Holland;;1090.51538;980;110.515385;0;34;0;0;2;6;47;598;3155;3789601;2092694;663;0;0;2909893.24;0;0;1030;0;0;0;5359
BU04060511;WK040605;Huizen;Noord-Holland Zuid;Noord-Holland;;466.261538;359;107.261538;0;28;0;0;2;12;38;618;1040;1254391;640024;615;0;0;1003787.57;0;0;378;0;0;0;5360
BU04060512;WK040605;Huizen;Noord-Holland Zuid;Noord-Holland;;209.992308;34;175.992308;0;30;0;0;3;32;42;152;541;716534;264062;488;0;0;595666.234;0;0;65;0;0;0;5361
BU04060513;WK040605;Huizen;Noord-Holland Zuid;Noord-Holland;;1131.62308;232;899.623077;0;20;0;0;1;36;29;524;2391;4132673;1531852;641;0;0;3325103.45;0;0;360;0;0;0;5362
BU04060614;WK040606;Huizen;Noord-Holland Zuid;Noord-Holland;;1665.47692;1331;334.476923;0;25;0;0;2;11;34;1373;3431;4263686;2222967;648;0;0;3292128.27;0;0;1428;0;0;0;5363
BU04060615;WK040606;Huizen;Noord-Holland Zuid;Noord-Holland;;607.546154;559;48.5461538;0;28;0;0;2;8;39;1177;1521;1735715;924835;608;0;0;1342222.66;0;0;604;0;0;0;5364
BU04060716;WK040607;Huizen;Noord-Holland Zuid;Noord-Holland;;1821.89231;1599;222.892308;0;28;0;0;2;11;38;876;4304;5331181;2821200;656;0;0;3915936.54;0;0;1888;0;0;0;5365
BU04060817;WK040608;Huizen;Noord-Holland Zuid;Noord-Holland;;1581.76154;1453;128.761538;0;27;0;0;2;9;36;910;3446;4404031;2397200;696;0;0;3166283.04;0;0;1621;0;0;0;5366
